날짜,매수 종목수,매도 종목수,남은 종목수,일일수익률,누적수익률,총자산,남은 현금
20181119,1,2,1,-0.20,182.52,28252109.00,22666349.00
20181120,2,1,2,-0.08,182.28,28228379.00,17104429.00
20181121,3,2,4,0.33,183.22,28322386.00,8487416.00
20181122,0,4,0,0.16,183.69,28368639.00,28368639.00
20181123,5,0,5,0.25,184.40,28439504.00,344879.00
20181126,0,5,0,-0.35,183.39,28338730.00,28338730.00
20181127,2,0,2,1.13,186.60,28659730.00,17252730.00
20181128,2,2,2,-0.12,186.24,28623949.00,17321864.00
20181129,3,2,3,0.07,186.44,28643685.00,11730885.00
20181130,1,3,1,-0.18,185.94,28593551.00,22888676.00
20181203,2,1,2,1.37,189.85,28985407.00,17262657.00
20181204,2,2,2,-1.00,186.95,28694828.00,17238128.00
20181205,3,2,3,4.85,200.86,30085773.00,11800993.00
20181206,0,3,0,-1.58,196.11,29610682.00,29610682.00
20181207,0,0,0,0.00,196.11,29610682.00,29610682.00
20181210,3,0,3,0.16,196.57,29657442.00,12061232.00
20181211,0,3,0,-2.34,189.63,28962535.00,28962535.00
20181212,0,0,0,0.00,189.63,28962535.00,28962535.00
20181213,0,0,0,0.00,189.63,28962535.00,28962535.00
20181214,2,0,2,0.70,191.65,29164785.00,17503260.00
20181217,0,2,0,-0.62,189.84,28983684.00,28983684.00
20181218,0,0,0,0.00,189.84,28983684.00,28983684.00
20181219,0,0,0,0.00,189.84,28983684.00,28983684.00
20181220,5,0,5,4.40,202.59,30259454.00,301489.00
20181221,0,5,0,-1.36,198.47,29847347.00,29847347.00
20181224,3,0,3,-2.20,191.90,29189633.00,12147020.00
20181226,2,3,2,2.17,198.23,29823245.00,18001977.00
20181227,0,2,0,0.04,198.34,29833766.00,29833766.00
20181228,3,0,3,-0.19,197.77,29776551.00,12201626.00
20190102,0,3,0,0.10,198.05,29804894.00,29804894.00
20190103,1,0,1,0.29,198.91,29890814.00,23905054.00
20190104,0,1,0,-0.02,198.85,29885349.00,29885349.00
20190107,1,0,1,0.19,199.44,29943549.00,27082049.00
20190108,3,1,3,-1.10,196.15,29615423.00,12188063.00
20190109,0,3,0,-0.19,195.58,29557862.00,29557862.00
20190110,5,0,5,1.18,199.07,29907457.00,370047.00
20190111,0,5,0,-0.38,197.94,29793838.00,29793838.00
20190114,2,0,2,2.31,204.82,30482398.00,17996278.00
20190115,1,2,1,0.50,206.35,30635173.00,24410773.00
20190116,3,1,3,1.58,211.18,31117763.00,12738863.00
20190117,2,3,2,0.74,213.47,31346653.00,18864523.00
20190118,1,2,1,-0.32,212.45,31245427.00,25102147.00
20190121,3,1,3,1.76,217.96,31796060.00,12829928.00
20190122,2,3,2,0.64,219.99,31999386.00,24229896.00
20190123,3,2,3,2.32,227.43,32742962.00,13042047.00
20190124,1,3,1,1.13,231.15,33114554.00,26620154.00
20190125,3,1,3,0.21,231.84,33183577.00,13053837.00
20190128,1,3,1,-0.82,229.13,32912787.00,26250287.00
20190129,3,1,3,1.86,235.24,33524005.00,13832835.00
20190130,0,3,0,-1.10,231.57,33156782.00,33156782.00
20190131,3,0,3,0.10,231.90,33190282.00,18676772.00
20190201,1,3,1,0.20,232.55,33255290.00,26726321.00
20190207,1,1,1,0.31,233.58,33357683.00,26672963.00
20190208,2,1,2,-0.51,231.89,33188680.00,20237630.00
20190211,1,2,1,0.08,232.14,33214167.00,31914167.00
20190212,3,1,3,1.99,238.76,33875616.00,13513951.00
20190213,1,3,1,-0.21,238.04,33803538.00,26997298.00
20190214,3,1,3,1.69,243.75,34375366.00,13925446.00
20190215,2,3,2,0.69,246.13,34613429.00,20683967.00
20190218,1,2,1,0.04,246.27,34627331.00,27716499.00
20190219,4,1,4,3.72,259.17,35916654.00,7169934.00
20190220,0,4,0,-0.95,255.76,35576119.00,35576119.00
20190221,5,0,5,2.00,262.87,36287404.00,365429.00
20190222,0,5,0,-0.36,261.55,36155329.00,36155329.00
20190225,2,0,2,3.04,272.55,37254961.00,21842496.00
20190226,2,2,2,-0.42,270.98,37097841.00,22547591.00
20190227,3,2,3,0.36,272.32,37232381.00,15078186.00
20190228,2,3,2,-2.00,264.89,36489030.00,22563700.00
20190304,0,2,0,-0.13,264.43,36442956.00,36442956.00
20190305,2,0,2,0.63,266.73,36672881.00,22019661.00
20190306,1,2,1,0.13,267.21,36721061.00,29367761.00
20190307,2,1,2,-0.74,264.50,36449525.00,22181075.00
20190308,0,2,0,-0.09,264.16,36415513.00,36415513.00
20190311,0,0,0,0.00,264.16,36415513.00,36415513.00
20190312,4,0,4,1.85,270.88,37088468.00,7594258.00
20190313,1,4,1,-0.39,269.44,36944093.00,29659293.00
20190314,1,1,1,0.99,273.10,37310081.00,29805781.00
20190315,3,1,3,-0.61,270.82,37081587.00,15152687.00
20190318,1,3,1,0.10,271.19,37118981.00,29939431.00
20190319,4,1,4,-1.28,266.43,36643398.00,7728316.00
20190320,1,4,1,-1.08,262.46,36245956.00,29066256.00
20190321,4,1,4,0.86,265.57,36557093.00,7520933.00
20190322,0,4,0,-0.28,264.54,36454297.00,36454297.00
20190325,3,0,3,-0.94,261.12,36111687.00,14869737.00
20190326,0,3,0,0.10,261.49,36148600.00,36148600.00
20190327,3,0,3,0.98,265.02,36502060.00,14682560.00
20190328,0,3,0,-0.05,264.84,36483964.00,36483964.00
20190329,0,0,0,0.00,264.84,36483964.00,36483964.00
20190401,1,0,1,0.56,266.89,36689339.00,29262979.00
20190402,1,1,1,0.00,266.88,36687923.00,29400963.00
20190403,1,1,1,-0.36,265.57,36556662.00,29342912.00
20190404,3,1,3,0.31,266.70,36670105.00,14912765.00
20190405,1,3,1,-0.04,266.57,36656671.00,29396111.00
20190408,2,1,2,-0.61,264.32,36431612.00,22183412.00
20190409,1,2,1,-0.29,263.27,36327154.00,29246444.00
20190410,2,1,2,-0.18,262.62,36261894.00,21773464.00
20190411,3,2,3,1.35,267.50,36749844.00,18549244.00
20190412,0,3,0,0.06,267.73,36772696.00,36772696.00
20190415,1,0,1,0.33,268.95,36894796.00,29507746.00
20190416,3,1,3,0.12,269.40,36940433.00,14971593.00
20190417,2,3,2,0.64,271.76,37175854.00,22216054.00
20190418,2,2,2,0.96,275.32,37531810.00,22585250.00
20190419,0,2,0,0.09,275.64,37564148.00,37564148.00
20190422,2,0,2,0.61,277.94,37793553.00,22692098.00
20190423,2,2,2,1.61,284.03,38403288.00,22903447.00
20190424,2,2,2,0.20,284.81,38481493.00,23215075.00
20190425,0,2,0,-1.19,280.25,38024709.00,38024709.00
20190426,0,0,0,0.00,280.25,38024709.00,38024709.00
20190429,0,0,0,0.00,280.25,38024709.00,38024709.00
20190430,3,0,3,1.36,285.43,38542609.00,15605349.00
20190502,0,3,0,-0.50,283.50,38349820.00,38349820.00
20190503,4,0,4,1.69,289.98,38997563.00,8018276.00
20190507,1,4,1,-0.37,288.54,38853557.00,30885657.00
20190508,0,1,0,-0.16,287.91,38790867.00,38790867.00
20190509,0,0,0,0.00,287.91,38790867.00,38790867.00
20190510,0,0,0,0.00,287.91,38790867.00,38790867.00
20190513,0,0,0,0.00,287.91,38790867.00,38790867.00
20190514,0,0,0,0.00,287.91,38790867.00,38790867.00
20190515,1,0,1,0.35,289.28,38928437.00,31115887.00
20190516,2,1,2,-1.82,282.22,38221689.00,23534289.00
20190517,0,2,0,0.08,282.53,38252626.00,38252626.00
