날짜,매수 종목수,매도 종목수,남은 종목수,일일수익률,누적수익률,총자산,남은 현금
20181119,1,3,2,0.15,326.50,42649904.00,34297754.00
20181120,3,1,4,0.45,328.42,42842108.00,25796858.00
20181121,5,3,6,-0.10,327.97,42797275.00,17558005.00
20181122,4,2,8,-0.77,324.66,42465697.00,9079142.00
20181123,2,5,5,-1.21,319.53,41952831.00,21689251.00
20181126,4,6,3,1.17,324.46,42445654.00,29798934.00
20181127,2,2,3,0.34,325.91,42591036.00,29988006.00
20181128,5,4,4,-0.41,324.17,42416765.00,25697685.00
20181129,6,1,9,-0.15,323.53,42352667.00,4762047.00
20181130,1,4,6,0.76,326.75,42675292.00,17505792.00
20181203,4,9,1,3.79,342.95,44294796.00,40014896.00
20181204,4,1,4,0.53,345.29,44528769.00,27192229.00
20181205,6,5,5,4.39,364.82,46482122.00,24415352.00
20181206,5,5,6,-1.38,358.43,45842758.00,20425338.00
20181207,0,3,3,1.09,363.44,46344191.00,32654861.00
20181210,0,3,0,-0.54,360.95,46094980.00,46094980.00
20181211,0,0,0,0.00,360.95,46094980.00,46094980.00
20181212,0,0,0,0.00,360.95,46094980.00,46094980.00
20181213,2,1,1,0.48,363.15,46315353.00,41672833.00
20181214,0,1,0,0.55,365.68,46568196.00,46568196.00
20181217,2,0,2,-0.25,364.53,46452608.00,41732002.00
20181218,5,2,5,0.49,366.79,46679240.00,23946160.00
20181219,3,3,5,-0.23,365.72,46572054.00,24208024.00
20181220,3,5,3,0.29,367.05,46705111.00,33174261.00
20181221,5,2,6,0.55,369.63,46963168.00,19017028.00
20181224,3,2,7,-0.44,367.58,46758014.00,14661734.00
20181226,2,3,8,-3.18,352.70,45270059.00,14126181.00
20181227,0,8,1,0.99,357.20,45720248.00,43820728.00
20181228,6,1,6,0.25,358.35,45835085.00,22922585.00
20190102,0,1,5,1.16,363.67,46366681.00,27779971.00
20190103,0,5,0,0.27,364.92,46491511.00,46491511.00
20190104,9,0,9,1.38,371.31,47131056.00,5163246.00
20190107,1,9,1,0.43,373.33,47333239.00,42596289.00
20190108,5,1,5,1.16,378.81,47880778.00,24229933.00
20190109,5,4,6,0.41,380.78,48077971.00,19349251.00
20190110,2,3,5,-0.66,377.61,47760746.00,23954416.00
20190111,4,4,5,0.85,381.67,48166794.00,24344434.00
20190114,0,1,4,1.02,386.60,48659655.00,29586080.00
20190115,2,4,4,0.40,388.55,48855299.00,35375459.00
20190116,3,3,4,1.30,394.89,49489125.00,29831386.00
20190117,6,4,6,1.24,401.02,50101752.00,21229971.00
20190118,2,3,5,0.38,402.92,50292417.00,25705167.00
20190121,3,4,4,1.06,408.25,50824626.00,30899211.00
20190122,6,3,7,-0.58,405.32,50532005.00,15682958.00
20190123,3,3,7,0.20,406.33,50633456.00,15845876.00
20190124,2,6,3,0.12,406.95,50694991.00,35837711.00
20190125,4,1,6,0.27,408.33,50833034.00,20588254.00
20190128,0,2,4,-0.17,407.45,50745382.00,30625102.00
20190129,5,4,5,-0.07,407.11,50710777.00,25628909.00
20190130,3,2,6,0.38,409.04,50903566.00,21204766.00
20190131,4,5,5,-0.61,405.95,50595378.00,25419708.00
20190201,3,3,5,1.12,411.64,51163689.00,26146524.00
20190207,2,4,3,-0.26,410.30,51030474.00,35771584.00
20190208,6,2,7,0.87,414.72,51472161.00,15753121.00
20190211,1,2,6,0.36,416.58,51658240.00,21045435.00
20190212,3,5,4,0.11,417.16,51715939.00,31170599.00
20190213,5,2,7,-0.29,415.67,51566662.00,15772132.00
20190214,3,4,6,2.60,429.06,52906412.00,22133522.00
20190215,4,3,7,-1.57,420.77,52077051.00,16549601.00
20190218,0,3,4,-0.59,417.69,51769144.00,31073044.00
20190219,6,4,6,0.48,420.15,52015455.00,20992005.00
20190220,4,2,8,0.68,423.71,52371129.00,11422324.00
20190221,1,6,3,0.78,427.82,52781933.00,36948273.00
20190222,7,3,7,-1.41,420.37,52036783.00,16062323.00
20190225,3,3,7,1.89,430.20,53020170.00,17165150.00
20190226,3,8,2,1.42,437.74,53773623.00,43334298.00
20190227,6,2,6,0.76,441.83,54182675.00,22831290.00
20190228,3,4,6,-5.80,410.39,51038631.00,23272411.00
20190304,0,5,2,0.53,413.09,51309477.00,45567957.00
20190305,4,2,4,0.85,417.46,51745674.00,31048204.00
20190306,6,4,7,1.20,423.64,52364285.00,21219310.00
20190307,2,6,3,-0.72,419.88,51988299.00,36497854.00
20190308,4,3,4,0.80,424.04,52404480.00,31213350.00
20190311,4,5,3,0.58,427.09,52708566.00,37023918.00
20190312,4,2,5,0.22,428.25,52824919.00,26721309.00
20190313,3,5,3,1.52,436.26,53626355.00,38157765.00
20190314,4,2,5,0.31,437.93,53793158.00,26949008.00
20190315,3,5,3,1.49,445.95,54594823.00,38798523.00
20190318,4,0,7,0.66,449.53,54953078.00,17294783.00
20190319,2,7,3,-0.51,446.71,54671247.00,40466347.00
20190320,4,3,4,-0.13,445.99,54599338.00,32954618.00
20190321,5,3,6,-0.15,445.16,54516338.00,23108473.00
20190322,0,3,3,0.49,447.84,54783870.00,39141813.00
20190325,7,5,5,0.05,448.14,54813897.00,28128762.00
20190326,0,3,2,2.20,460.22,56022281.00,45240681.00
20190327,7,3,6,1.53,468.82,56881938.00,23106208.00
20190328,4,4,6,-1.87,458.19,55819120.00,23202920.00
20190329,3,5,4,-0.93,453.00,55300098.00,33194893.00
20190401,2,4,2,0.38,455.09,55509059.00,44425499.00
20190402,6,1,7,1.18,461.67,56166648.00,31806603.00
20190403,2,4,5,-0.20,460.53,56053150.00,32527400.00
20190404,3,5,3,1.72,470.17,57016728.00,40333263.00
20190405,3,0,6,-0.93,464.84,56483978.00,23404223.00
20190408,2,3,5,0.35,466.81,56680705.00,28637075.00
20190409,3,5,3,1.33,474.34,57433790.00,40409125.00
20190410,6,2,8,1.30,481.82,58181761.00,16950931.00
20190411,2,4,6,-0.13,481.04,58103774.00,23860044.00
20190412,1,4,3,0.61,484.60,58460309.00,40876269.00
20190415,3,2,4,-0.13,483.83,58383238.00,35428548.00
20190416,2,3,3,0.35,485.86,58586150.00,40878700.00
20190417,5,3,5,0.40,488.23,58822945.00,29591475.00
20190418,3,4,4,-0.93,482.77,58276909.00,35770934.00
20190419,0,3,2,-0.21,481.57,58157295.00,48647925.00
20190422,3,3,2,1.42,489.81,58981131.00,47176511.00
20190423,6,4,4,2.21,502.84,60283870.00,36641215.00
20190424,5,2,7,-1.54,493.58,59357931.00,18871107.00
20190425,3,3,7,-3.51,472.75,57274686.00,17747856.00
20190426,3,6,4,-1.38,464.87,56486863.00,33979998.00
20190429,0,4,0,0.94,470.15,57015258.00,57015258.00
20190430,9,0,9,0.23,471.47,57147098.00,6234723.00
20190502,0,3,6,2.59,486.25,58625423.00,23877958.00
20190503,4,7,3,0.70,490.36,59036078.00,41671493.00
20190507,7,5,5,3.90,513.38,61338374.00,31822574.00
20190508,4,5,4,-1.02,507.14,60713808.00,37143398.00
20190509,5,4,5,-0.64,503.24,60324276.00,30669831.00
20190510,0,5,0,-1.00,497.19,59719423.00,59719423.00
20190513,0,0,0,0.00,497.19,59719423.00,59719423.00
20190514,0,0,0,0.00,497.19,59719423.00,59719423.00
20190515,5,1,4,1.37,505.39,60539181.00,36586701.00
20190516,5,5,4,0.23,506.78,60677817.00,37004187.00
20190517,2,1,5,0.30,508.57,60856974.00,31424154.00
20190520,4,6,3,2.15,521.68,62168320.00,44015370.00
20190521,3,2,4,-0.34,519.56,61955886.00,37846126.00
20190522,2,3,3,1.64,529.71,62970621.00,44748251.00
20190523,4,2,5,-0.06,529.31,62931126.00,33007786.00
20190524,2,3,4,-1.86,517.63,61763136.00,38228140.00
20190527,2,4,3,1.20,525.02,62501668.00,49944867.00
20190528,3,3,3,0.01,525.08,62507570.00,45560860.00
20190529,7,2,9,-0.16,524.05,62405039.00,8511419.00
20190530,1,6,4,-2.31,509.64,60963534.00,37404414.00
20190531,4,3,5,-1.44,500.89,60088523.00,30908238.00
20190603,2,1,6,0.72,505.19,60518837.00,24677752.00
20190604,2,6,3,1.46,514.04,61403915.00,44731395.00
20190605,4,3,4,-0.70,509.73,60972655.00,37504565.00
20190607,1,1,4,0.94,515.43,61542828.00,37992578.00
20190610,4,3,5,-0.28,513.72,61371530.00,31172855.00
20190611,5,4,6,3.25,533.68,63368083.00,26815528.00
20190612,3,4,5,0.09,534.27,63426597.00,32422727.00
20190613,4,3,6,0.06,534.65,63464610.00,25775362.00
20190614,3,4,5,0.97,540.81,64080835.00,33423427.00
20190617,4,4,5,-0.72,536.16,63616253.00,32978788.00
20190618,5,3,7,-3.09,516.52,61652186.00,19060066.00
20190619,3,5,5,2.65,532.87,63286726.00,32270371.00
20190620,3,4,4,-0.56,529.29,62929321.00,38062531.00
20190621,4,2,6,-1.74,518.36,61835864.00,25469639.00
20190624,2,4,4,1.04,524.80,62480110.00,38004145.00
20190625,5,4,5,1.24,532.55,63254597.00,32432082.00
20190626,4,4,5,0.96,538.63,63863146.00,32746931.00
20190627,4,6,3,-1.00,532.27,63226527.00,45174057.00
20190628,0,1,2,-0.84,526.96,62696123.00,50853373.00
20190701,0,2,0,-0.04,526.69,62669118.00,62669118.00
20190702,2,0,2,0.35,528.86,62886488.00,50282618.00
20190703,7,3,6,-0.31,526.92,62691517.00,26043827.00
20190704,2,3,5,1.15,534.14,63413581.00,32161041.00
20190705,3,5,3,0.45,536.99,63698513.00,45143193.00
20190708,3,3,3,0.28,538.74,63873853.00,45562503.00
20190709,0,1,2,0.21,540.10,64010108.00,51658608.00
20190710,0,2,1,0.37,542.48,64247623.00,59989663.00
20190711,5,2,5,0.29,544.33,64433417.00,35573212.00
20190712,5,4,7,0.56,547.94,64794172.00,23417507.00
20190715,1,6,3,0.93,553.94,65394241.00,51789471.00
20190716,1,3,1,1.02,560.62,66061863.00,59754863.00
20190717,5,0,6,0.13,561.47,66147273.00,27128063.00
20190718,4,2,8,-2.12,547.42,64741813.00,13566473.00
20190719,1,8,2,-0.09,546.87,64686702.00,54056367.00
20190722,3,2,3,-0.31,544.84,64484201.00,45550601.00
20190723,3,2,4,-1.52,535.01,63500847.00,37813257.00
20190724,2,6,0,2.09,548.26,64825640.00,64825640.00
20190725,1,0,1,-0.15,547.30,64729700.00,58408320.00
20190726,7,1,7,0.91,553.16,65315679.00,22183069.00
20190729,2,6,4,-2.96,533.84,63383940.00,40170415.00
20190730,0,3,1,0.62,537.75,63775041.00,57668141.00
20190731,0,1,0,0.27,539.48,63947686.00,63947686.00
20190801,3,1,2,-0.16,538.42,63842290.00,52212130.00
20190802,5,3,4,0.88,544.03,64403361.00,45361905.00
20190805,1,4,1,0.14,544.95,64494913.00,58318033.00
20190806,0,1,0,-0.70,540.45,64044866.00,64044866.00
20190807,0,0,0,0.00,540.45,64044866.00,64044866.00
20190808,0,0,0,0.00,540.45,64044866.00,64044866.00
20190809,1,1,0,0.74,545.20,64520076.00,64520076.00
20190812,5,0,5,0.23,546.71,64670662.00,32618096.00
20190813,3,4,5,-0.05,546.39,64639264.00,36218535.00
20190814,5,4,6,-0.63,542.31,64230605.00,26789440.00
20190816,4,3,7,-1.18,534.72,63471975.00,19518405.00
