날짜,매수 종목수,매도 종목수,남은 종목수,일일수익률,누적수익률,총자산,남은 현금
20181119,2,2,2,-0.08,156.83,25682968.00,18331768.00
20181120,1,2,1,-0.82,154.72,25472093.00,21767593.00
20181121,5,1,5,-0.06,154.57,25457109.00,7584459.00
20181122,1,5,1,-0.02,154.53,25453045.00,24751409.00
20181123,5,1,5,-0.60,153.00,25300249.00,8422584.00
20181126,2,5,2,0.29,153.72,25372397.00,20113501.00
20181127,0,2,0,0.12,154.03,25403451.00,25403451.00
20181128,4,0,4,0.53,155.38,25538211.00,16490011.00
20181129,4,4,4,1.07,158.11,25811242.00,10828942.00
20181130,2,4,2,0.43,159.21,25921298.00,21326198.00
20181203,3,2,3,1.17,162.24,26224257.00,17611867.00
20181204,3,3,3,-0.50,160.92,26092235.00,20227390.00
20181205,4,3,4,3.40,169.78,26978299.00,11500699.00
20181206,2,4,2,-1.57,165.53,26553402.00,21239072.00
20181207,4,2,4,0.49,166.84,26683694.00,11309069.00
20181210,2,4,2,0.44,168.00,26799900.00,18920300.00
20181211,3,2,3,-0.50,166.65,26664817.00,23565617.00
20181212,1,3,1,-0.48,165.36,26535688.00,22776988.00
20181213,0,1,0,-0.02,165.30,26529790.00,26529790.00
20181214,1,0,1,0.38,166.31,26630540.00,22650915.00
20181217,0,1,0,-0.05,166.17,26617423.00,26617423.00
20181218,1,0,1,-0.74,164.21,26420998.00,22739848.00
20181219,3,1,3,-0.43,163.08,26307853.00,17946353.00
20181220,4,3,4,3.03,171.05,27105499.00,13309084.00
20181221,2,4,2,-1.13,167.98,26798143.00,18948843.00
20181224,1,2,1,-0.66,166.21,26621082.00,22802082.00
20181226,0,1,0,-0.05,166.08,26608469.00,26608469.00
20181227,2,0,2,-0.15,165.68,26567509.00,18847709.00
20181228,3,2,3,-0.47,164.44,26443660.00,18822020.00
20190102,0,3,0,0.01,164.45,26445478.00,26445478.00
20190103,1,0,1,0.11,164.74,26473528.00,24128548.00
20190104,3,1,3,0.50,166.06,26605529.00,14886879.00
20190107,1,3,1,0.41,167.14,26714003.00,25123953.00
20190108,3,1,3,0.29,167.91,26790585.00,18931490.00
20190109,1,3,1,0.13,168.26,26826471.00,22872521.00
20190110,5,1,5,1.46,172.19,27219383.00,9649213.00
20190111,2,5,2,-0.53,170.75,27075082.00,19583397.00
20190114,2,2,2,1.07,173.65,27365268.00,21506358.00
20190115,5,2,5,0.24,174.30,27429836.00,13747981.00
20190116,3,5,3,0.64,176.07,27606680.00,18652130.00
20190117,4,3,4,-0.04,175.94,27594347.00,11581397.00
20190118,0,4,0,-0.09,175.70,27569640.00,27569640.00
20190121,4,0,4,2.10,181.48,28147910.00,12345210.00
20190122,2,4,2,-1.04,178.56,27856450.00,22275280.00
20190123,5,2,5,0.86,180.97,28097049.00,8339769.00
20190124,1,5,1,-0.08,180.75,28075120.00,23983120.00
20190125,4,1,4,-0.36,179.73,27973305.00,12303585.00
20190128,2,4,2,-0.90,177.20,27720460.00,19634510.00
20190129,4,2,4,1.67,181.83,28183157.00,12706677.00
20190130,2,4,2,-1.25,178.31,27831220.00,23027955.00
20190131,5,2,5,0.47,179.62,27961582.00,13228722.00
20190201,0,5,0,0.11,179.92,27992113.00,27992113.00
20190207,2,0,2,0.34,180.88,28087578.00,23083518.00
20190208,4,2,4,-0.31,180.01,28001449.00,12730149.00
20190211,2,4,2,0.53,181.50,28150147.00,24766567.00
20190212,4,2,4,0.86,183.92,28392061.00,15830741.00
20190213,3,4,3,1.38,187.83,28782820.00,23297500.00
20190214,5,3,5,0.95,190.58,29057542.00,12837017.00
20190215,1,5,1,0.30,191.46,29146097.00,24722097.00
20190218,1,1,1,0.29,192.30,29229844.00,24879869.00
20190219,5,1,5,0.81,194.68,29467911.00,14677237.00
20190220,2,5,2,0.01,194.71,29471426.00,20817751.00
20190221,4,2,4,1.01,197.69,29769240.00,12251740.00
20190222,2,4,2,-0.92,194.94,29494421.00,24403801.00
20190225,1,2,1,2.10,201.15,30115167.00,25208917.00
20190226,5,1,5,-0.25,200.39,30039068.00,9490193.00
20190227,2,5,2,-0.48,198.96,29895515.00,21187315.00
20190228,4,2,4,-2.43,191.68,29167670.00,12524995.00
20190304,0,4,0,0.14,192.09,29208929.00,29208929.00
20190305,2,0,2,0.45,193.40,29339829.00,20707404.00
20190306,0,2,0,-0.10,193.11,29311363.00,29311363.00
20190307,2,0,2,-0.01,193.08,29307973.00,20757348.00
20190308,3,2,3,0.13,193.45,29344917.00,19768217.00
20190311,1,3,1,0.12,193.79,29378864.00,25008089.00
20190312,4,1,4,1.12,197.09,29708950.00,13952350.00
20190313,2,4,2,0.08,197.34,29733791.00,21913141.00
20190314,1,2,1,0.81,199.73,29973401.00,25552551.00
20190315,2,1,2,-0.41,198.52,29851730.00,23040030.00
20190318,4,2,4,0.75,200.76,30076189.00,20070064.00
20190319,3,4,3,0.32,201.71,30171423.00,16923598.00
20190320,2,3,2,0.42,202.98,30297736.00,21095986.00
20190321,3,2,3,0.09,203.24,30324271.00,16874721.00
20190322,2,3,2,0.10,203.54,30354041.00,21406641.00
20190325,1,2,1,-1.07,200.30,30029983.00,25709983.00
20190326,3,1,3,1.07,203.51,30351495.00,17409035.00
20190327,3,3,3,0.39,204.70,30469835.00,17881660.00
20190328,1,3,1,-0.57,202.96,30296217.00,26032017.00
20190329,1,1,1,0.09,203.23,30323218.00,25870718.00
20190401,1,1,1,0.48,204.69,30469304.00,25926704.00
20190402,1,1,1,0.02,204.74,30474073.00,26018473.00
20190403,1,1,1,-0.28,203.88,30387694.00,25972444.00
20190404,3,1,3,0.04,203.99,30399420.00,22031410.00
20190405,2,3,2,-0.74,201.75,30174815.00,21531465.00
20190408,2,2,2,-0.50,200.23,30022674.00,21409124.00
20190409,4,2,4,0.86,202.82,30282010.00,16064460.00
20190410,2,4,2,-0.04,202.70,30269763.00,23932363.00
20190411,3,2,3,1.19,206.31,30631004.00,22387404.00
20190412,2,3,2,1.31,210.32,31031556.00,21752306.00
20190415,2,2,2,0.04,210.44,31043886.00,29208226.00
20190416,3,2,3,0.17,210.96,31096432.00,17556807.00
20190417,3,3,3,-0.39,209.77,30976682.00,19183842.00
20190418,4,3,4,1.65,214.88,31488457.00,13253432.00
20190419,2,4,2,0.05,215.03,31502761.00,22336261.00
20190422,3,2,3,0.35,216.14,31613648.00,25028068.00
20190423,3,3,3,0.58,217.98,31797901.00,23277201.00
20190424,2,3,2,0.18,218.55,31854537.00,23491497.00
20190425,4,2,4,-2.87,209.42,30941694.00,15833444.00
20190426,2,4,2,0.17,209.95,30995097.00,21920497.00
20190429,1,2,1,-0.30,209.03,30902856.00,26592956.00
20190430,2,1,2,0.38,210.20,31020174.00,21887099.00
20190502,0,2,0,-0.29,209.29,30928997.00,30928997.00
20190503,2,0,2,0.35,210.38,31037937.00,25508247.00
20190507,4,2,4,0.34,211.45,31144534.00,13818209.00
20190508,2,4,2,-0.42,210.12,31012265.00,22856665.00
20190509,4,2,4,0.56,211.85,31185073.00,13045573.00
20190510,1,4,1,1.95,217.93,31792861.00,27117861.00
20190513,2,1,2,-0.68,215.78,31577701.00,22676501.00
20190514,1,2,1,0.58,217.60,31759926.00,27035526.00
20190515,1,1,1,0.21,218.25,31825356.00,28998006.00
20190516,3,1,3,-1.69,212.88,31288186.00,17929186.00
20190517,2,3,2,-0.45,211.48,31148153.00,22301053.00
