날짜,매수 종목수,매도 종목수,남은 종목수,일일수익률,누적수익률,총자산,남은 현금
20181109,0,0,0,0.00,41.89,14188679.00,14188679.00
20181112,1,0,1,-0.48,41.21,14120979.00,12101729.00
20181113,1,0,2,0.42,41.80,14179734.00,10042654.00
20181114,0,1,1,0.44,42.42,14241878.00,12094028.00
20181115,1,0,2,1.34,44.33,14432568.00,9987333.00
20181116,1,2,1,-0.19,44.04,14404488.00,12299288.00
20181119,0,0,1,-0.37,43.50,14350473.00,12299288.00
20181120,0,0,1,0.40,44.07,14407258.00,12299288.00
20181121,0,1,1,-0.18,43.81,14380985.00,13071635.00
20181122,3,1,3,0.07,43.91,14391301.00,7992461.00
20181123,0,0,3,0.66,44.87,14486516.00,7992461.00
20181126,1,1,3,-0.49,44.15,14415481.00,7964246.00
20181127,0,3,0,-0.79,43.02,14301518.00,14301518.00
20181128,1,0,1,0.28,43.41,14341318.00,12180068.00
20181129,0,1,0,-0.06,43.32,14332051.00,14332051.00
20181130,3,0,3,3.79,48.76,14875671.00,7956796.00
20181203,0,1,2,1.85,51.51,15151357.00,10662777.00
20181204,0,1,1,-0.16,51.27,15126993.00,12899793.00
20181205,1,1,1,-0.41,50.65,15065398.00,12828878.00
20181206,1,0,2,-0.43,50.01,15000958.00,10619738.00
20181207,2,0,4,0.38,50.58,15057978.00,7697563.00
20181210,0,2,2,1.01,52.10,15210419.00,12362399.00
20181211,3,1,4,-0.67,51.09,15108586.00,7633361.00
20181212,1,1,4,1.01,52.61,15260883.00,6239613.00
20181213,1,2,4,0.98,54.10,15410176.00,7788406.00
20181214,0,3,1,2.31,57.67,15766876.00,13247451.00
20181217,0,1,0,1.78,60.48,16047928.00,16047928.00
20181218,1,0,1,1.07,62.20,16220198.00,13729798.00
20181219,1,1,1,0.00,62.21,16220707.00,13807907.00
20181220,1,0,2,-0.47,61.44,16144457.00,11401717.00
20181221,4,0,6,1.04,63.13,16312762.00,1874367.00
20181224,0,2,4,-0.71,61.96,16196293.00,6728283.00
20181226,2,1,5,-1.91,58.88,15887550.00,4387090.00
20181227,1,3,3,2.92,63.51,16350961.00,9037906.00
20181228,0,2,1,-0.29,63.03,16303362.00,13931212.00
20190102,0,1,0,-0.03,62.99,16299188.00,16299188.00
20190103,3,0,3,-0.24,62.60,16259773.00,9042213.00
20190104,3,0,6,1.71,65.38,16538488.00,1810188.00
20190107,0,4,2,1.39,67.69,16768818.00,11756428.00
20190108,1,1,3,-0.51,66.84,16683502.00,11478117.00
20190109,2,2,3,0.74,68.07,16807320.00,9290400.00
20190110,0,2,1,0.19,68.39,16839410.00,14383110.00
20190111,0,0,1,0.30,68.90,16890160.00,14383110.00
20190114,0,1,0,0.12,69.10,16909745.00,16909745.00
20190115,2,0,2,0.72,70.31,17030855.00,11891185.00
20190116,0,2,0,0.07,70.42,17042166.00,17042166.00
20190117,1,0,1,-0.43,69.69,16969296.00,14512536.00
20190118,3,0,4,0.64,70.78,17078056.00,6983801.00
20190121,0,0,4,0.64,71.87,17186531.00,6983801.00
20190122,2,3,3,0.03,71.92,17191592.00,10362702.00
20190123,3,1,5,1.26,74.09,17408972.00,5298207.00
20190124,1,3,3,1.00,75.83,17582800.00,9765405.00
20190125,1,1,3,0.49,76.69,17668695.00,9795225.00
20190128,0,1,2,-0.46,75.88,17587879.00,12484119.00
20190129,4,1,5,-0.15,75.62,17561848.00,4563123.00
20190130,1,2,4,0.83,77.08,17707771.00,7155376.00
20190131,2,3,3,0.49,77.94,17793953.00,9877963.00
20190201,3,2,4,-0.78,76.56,17655637.00,7286617.00
20190207,0,0,4,0.90,78.14,17814442.00,7286617.00
20190208,0,1,3,-0.27,77.67,17767095.00,9987210.00
20190211,0,3,0,-0.70,76.42,17642054.00,17642054.00
20190212,1,0,1,-0.12,76.20,17620254.00,15026054.00
20190213,5,0,6,1.04,78.04,17804049.00,1956169.00
20190214,0,2,4,-1.38,75.58,17558307.00,7348802.00
20190215,2,1,5,-0.30,75.06,17506238.00,4745813.00
20190218,1,3,3,-0.45,74.27,17426709.00,9795899.00
20190219,0,0,3,4.74,82.52,18252159.00,9795899.00
20190220,3,2,4,1.66,85.56,18555734.00,10508703.00
20190221,2,2,4,-0.19,85.20,18519673.00,10195428.00
20190222,3,3,4,-1.24,82.90,18290135.00,7468820.00
20190225,2,0,6,1.80,86.20,18619880.00,2057715.00
20190226,0,3,3,-0.64,85.00,18500381.00,10332431.00
20190227,2,1,4,0.01,85.03,18502983.00,7601288.00
20190228,0,3,1,-0.50,84.10,18409638.00,15736008.00
20190304,5,0,6,1.96,87.71,18770513.00,5069738.00
20190305,0,2,4,-0.61,86.56,18655938.00,7846358.00
20190306,0,1,3,0.23,86.99,18698888.00,10512468.00
20190307,1,3,1,-0.09,86.82,18682370.00,15909970.00
20190308,3,0,4,-0.04,86.75,18675435.00,7641400.00
20190311,1,1,4,1.83,90.17,19016615.00,7620675.00
20190312,0,3,1,-0.86,88.52,18852328.00,16197088.00
20190313,0,0,1,-0.39,87.79,18779248.00,16197088.00
20190314,0,1,0,-0.12,87.56,18755886.00,18755886.00
20190315,0,0,0,0.00,87.56,18755886.00,18755886.00
20190318,1,0,1,0.11,87.76,18775636.00,15971136.00
20190319,0,0,1,-0.42,86.97,18696636.00,15971136.00
20190320,2,0,3,-1.05,85.01,18500801.00,10445631.00
20190321,0,2,1,1.21,87.26,18725558.00,15825848.00
20190322,3,0,4,-1.27,84.87,18487258.00,7524298.00
20190325,2,2,4,-3.05,79.23,17922780.00,7543240.00
20190326,2,0,6,1.34,81.63,18162800.00,2224570.00
20190327,0,3,3,1.44,84.24,18423867.00,10388257.00
20190328,2,3,2,-1.13,82.16,18216073.00,12968793.00
20190329,0,0,2,1.05,84.07,18406643.00,12968793.00
20190401,0,2,0,-0.33,83.45,18345431.00,18345431.00
20190402,0,0,0,0.00,83.45,18345431.00,18345431.00
20190403,2,0,2,0.91,85.12,18512056.00,12903506.00
20190404,1,1,2,-0.12,84.91,18490581.00,15630876.00
20190405,0,0,2,-0.83,83.38,18337581.00,15630876.00
20190408,4,1,5,0.14,83.63,18363231.00,7412275.00
20190409,0,1,4,1.95,87.22,18721899.00,7445611.00
20190410,2,2,4,0.09,87.39,18738931.00,7745109.00
20190411,2,3,3,0.80,88.89,18888732.00,10419029.00
20190412,2,1,4,0.33,89.51,18950538.00,7627176.00
20190415,1,2,4,0.12,89.73,18972592.00,10127340.00
20190416,0,2,2,-0.29,89.18,18918049.00,13397929.00
20190417,2,1,3,1.07,91.20,19120249.00,10827649.00
20190418,2,1,4,-1.91,87.56,18755729.00,7883229.00
20190419,2,2,4,0.49,88.47,18847480.00,7956790.00
20190422,0,0,4,-0.81,86.95,18694960.00,7956790.00
20190423,2,2,4,-1.22,84.67,18467026.00,7459246.00
20190424,2,2,4,-0.72,83.35,18334878.00,7460778.00
20190425,1,1,4,-1.14,81.25,18125077.00,7530157.00
20190426,2,1,5,4.13,88.74,18873938.00,4885258.00
20190429,1,2,4,-2.03,84.91,18491317.00,7341947.00
20190430,1,3,2,-0.35,84.26,18425948.00,12950383.00
20190502,0,1,1,-0.04,84.18,18417846.00,15682801.00
20190503,0,0,1,-0.01,84.16,18415891.00,15682801.00
20190507,2,1,2,0.77,85.58,18558116.00,13029996.00
20190508,3,1,4,2.74,90.66,19065943.00,7629013.00
20190509,2,0,6,0.18,91.01,19100658.00,1971573.00
20190510,0,1,5,2.07,94.97,19496927.00,5409042.00
20190513,0,3,2,-0.70,93.60,19360371.00,13905041.00
20190514,4,2,4,1.13,95.78,19578405.00,7876375.00
20190515,0,1,3,-0.22,95.36,19535583.00,10757753.00
20190516,0,0,3,-1.72,92.00,19199653.00,10757753.00
20190517,1,3,1,-0.65,90.74,19074008.00,16328608.00
