날짜,매수 종목수,매도 종목수,남은 종목수,일일수익률,누적수익률,총자산,남은 현금
20181116,6,0,6,0.19,70.15,17014711.00,1872176.00
20181119,0,1,5,1.52,72.73,17272982.00,4417267.00
20181120,1,1,5,-1.23,70.60,17060382.00,4437368.00
20181121,1,5,1,-0.05,70.52,17051979.00,14501379.00
20181122,5,0,6,-2.51,66.24,16624144.00,1932424.00
20181123,0,1,5,4.13,73.10,17310357.00,4580702.00
20181126,1,2,4,0.82,74.52,17451730.00,7599440.00
20181127,2,3,3,0.39,75.20,17519824.00,9701924.00
20181128,3,0,6,0.00,75.21,17520600.00,3841373.00
20181129,1,2,5,0.02,75.24,17523842.00,6545387.00
20181130,2,2,5,0.60,76.29,17629024.00,6538894.00
20181203,2,2,5,1.54,79.00,17899877.00,4612417.00
20181204,1,3,3,-0.11,78.80,17880154.00,10085373.00
20181205,3,2,4,-1.21,76.64,17664104.00,7375533.00
20181206,2,1,5,-1.32,74.31,17430513.00,4488298.00
20181207,0,0,5,1.83,77.49,17748688.00,4488298.00
20181210,0,4,1,-0.59,76.44,17643846.00,15090096.00
20181211,0,1,0,-0.35,75.81,17581254.00,17581254.00
20181212,0,0,0,0.00,75.81,17581254.00,17581254.00
20181213,0,0,0,0.00,75.81,17581254.00,17581254.00
20181214,6,0,6,1.83,79.02,17902415.00,1925980.00
20181217,0,1,5,0.01,79.04,17903687.00,4563217.00
20181218,0,0,5,-0.90,77.43,17743369.00,4563217.00
20181219,0,5,0,0.02,77.47,17746760.00,17746760.00
20181220,0,0,0,0.00,77.47,17746760.00,17746760.00
20181221,0,0,0,0.00,77.47,17746760.00,17746760.00
20181224,0,0,0,0.00,77.47,17746760.00,17746760.00
20181226,0,0,0,0.00,77.47,17746760.00,17746760.00
20181227,0,0,0,0.00,77.47,17746760.00,17746760.00
20181228,0,0,0,0.00,77.47,17746760.00,17746760.00
20190102,0,0,0,0.00,77.47,17746760.00,17746760.00
20190103,0,0,0,0.00,77.47,17746760.00,17746760.00
20190104,0,0,0,0.00,77.47,17746760.00,17746760.00
20190107,0,0,0,0.00,77.47,17746760.00,17746760.00
20190108,6,0,6,-0.91,75.85,17584700.00,1949540.00
20190109,0,0,6,0.40,76.55,17655492.00,1949540.00
20190110,0,3,3,-0.87,75.01,17501453.00,10078183.00
20190111,3,3,3,0.45,75.80,17580154.00,9813039.00
20190114,3,0,6,1.05,77.64,17763871.00,2021502.00
20190115,0,5,1,-0.19,77.30,17729743.00,15157977.00
20190116,5,0,6,0.88,78.86,17886455.00,2024950.00
20190117,0,0,6,-1.03,77.02,17701781.00,2024950.00
20190118,0,0,6,0.43,77.78,17778473.00,2024950.00
20190121,0,5,2,0.14,78.04,17804224.00,15124869.00
20190122,5,1,6,0.15,78.30,17830047.00,2945357.00
20190123,1,0,7,2.35,82.49,18249142.00,1308417.00
20190124,0,5,2,2.51,87.08,18707781.00,13340436.00
20190125,4,1,5,0.65,88.29,18829075.00,5021415.00
20190128,1,1,5,0.40,89.04,18904410.00,5166355.00
20190129,1,1,5,0.11,89.25,18924965.00,5133230.00
20190130,1,3,3,-0.64,88.05,18804605.00,10636770.00
20190131,3,0,6,-0.52,87.07,18707270.00,2269125.00
20190201,0,2,4,-0.42,86.28,18628275.00,7865530.00
20190207,2,2,4,1.30,88.70,18870056.00,7707931.00
20190208,2,2,4,0.06,88.81,18881246.00,7877891.00
20190211,2,1,5,0.51,89.77,18977458.00,5134293.00
20190212,1,2,4,2.61,94.72,19471894.00,7891809.00
20190213,2,1,5,-0.56,93.63,19362752.00,4974837.00
20190214,1,1,5,1.02,95.59,19559465.00,4958955.00
20190215,1,1,5,-0.46,94.69,19469036.00,5504291.00
20190218,1,3,3,-0.03,94.64,19464012.00,11189017.00
20190219,3,0,6,0.06,94.75,19475272.00,2520922.00
20190220,0,1,5,0.03,94.82,19482038.00,5378973.00
20190221,1,3,3,-0.46,93.92,19391697.00,11321802.00
20190222,3,1,5,-0.23,93.48,19347607.00,5239572.00
20190225,1,0,6,1.59,96.56,19655952.00,2385007.00
20190226,0,2,4,-0.07,96.42,19641582.00,8242717.00
20190227,2,2,4,0.69,97.77,19776901.00,8291736.00
20190228,2,2,4,-2.25,93.33,19332653.00,8308268.00
20190304,0,0,4,1.31,95.86,19586133.00,8308268.00
20190305,2,3,3,0.89,97.60,19760407.00,11175547.00
20190306,3,1,5,2.05,101.66,20165571.00,5289551.00
20190307,1,2,4,0.06,101.77,20176842.00,8320307.00
20190308,0,1,3,-0.62,100.52,20051608.00,11683553.00
20190311,0,1,2,-0.40,99.72,19972033.00,14500313.00
20190312,0,1,1,0.21,100.13,20013243.00,17405848.00
20190313,5,0,6,-0.83,98.46,19846263.00,2669478.00
20190314,0,0,6,4.36,107.11,20711488.00,2669478.00
20190315,0,3,3,-0.58,105.91,20591149.00,11669174.00
20190318,3,2,4,0.26,106.45,20644547.00,8840082.00
20190319,2,1,5,-2.07,102.16,20216489.00,5785624.00
20190320,1,1,5,-1.20,99.74,19973594.00,5845604.00
20190321,1,3,3,-0.99,97.76,19775629.00,11579579.00
20190322,0,1,2,0.98,99.69,19968717.00,14351122.00
20190325,4,1,5,-0.65,98.40,19839870.00,5616735.00
20190326,0,1,4,1.24,100.86,20086387.00,8500462.00
20190327,0,1,3,0.37,101.61,20161429.00,11450684.00
20190328,0,2,1,2.74,107.13,20713207.00,18105812.00
20190329,0,0,1,0.00,107.13,20713207.00,18105812.00
20190401,0,0,1,0.00,107.13,20713207.00,18105812.00
20190402,4,0,5,0.66,108.49,20849032.00,5852297.00
20190403,1,1,5,3.52,115.84,21583878.00,6333838.00
20190404,1,1,5,0.70,117.35,21734709.00,9436094.00
20190405,2,3,4,-1.44,114.21,21421098.00,12637094.00
20190408,3,0,7,0.08,114.38,21437709.00,3099215.00
20190409,0,1,6,1.49,117.56,21756373.00,3132551.00
20190410,0,4,2,-0.39,116.72,21672300.00,15924241.00
20190411,4,1,5,0.67,118.18,21818247.00,6324832.00
20190412,1,1,5,-0.91,116.19,21618799.00,6337694.00
20190415,1,0,6,0.59,117.47,21747069.00,3146944.00
20190416,0,4,2,-0.15,117.15,21714901.00,15964706.00
20190417,4,0,6,0.96,119.22,21922341.00,3098416.00
20190418,0,1,5,-0.05,119.11,21910621.00,6204476.00
20190419,1,2,4,0.74,120.74,22073561.00,9521256.00
20190422,2,3,3,-0.36,119.93,21993269.00,15993374.00
20190423,4,0,7,-0.33,119.21,21921218.00,2949441.00
20190424,0,1,6,0.44,120.17,22016703.00,6166726.00
20190425,1,3,4,-0.16,119.82,21981666.00,9623701.00
20190426,0,2,2,-0.34,119.08,21907912.00,16057977.00
20190429,0,0,2,0.00,119.08,21907912.00,16057977.00
20190430,4,1,5,0.12,119.34,21934217.00,6290582.00
20190502,0,1,4,-0.98,117.19,21718672.00,9532517.00
20190503,2,0,6,0.49,118.26,21826012.00,3095092.00
20190507,0,4,2,-1.99,113.91,21391479.00,15596284.00
20190508,0,0,2,-0.29,113.28,21328479.00,15596284.00
20190509,0,1,1,0.29,113.90,21390310.00,18782915.00
20190510,0,0,1,0.00,113.90,21390310.00,18782915.00
20190513,0,0,1,0.00,113.90,21390310.00,18782915.00
20190514,0,0,1,0.00,113.90,21390310.00,18782915.00
20190515,0,0,1,0.00,113.90,21390310.00,18782915.00
20190516,0,0,1,0.00,113.90,21390310.00,18782915.00
20190517,0,0,1,0.00,113.90,21390310.00,18782915.00
