날짜,매수 종목수,매도 종목수,남은 종목수,일일수익률,누적수익률,총자산,남은 현금
20181119,3,2,3,-0.17,403.55,50355085.00,28037170.00
20181120,3,2,4,-0.75,399.77,49977391.00,20665231.00
20181121,2,4,2,-0.82,395.66,49565797.00,35055567.00
20181122,4,2,4,-1.32,389.11,48911357.00,20383597.00
20181123,2,5,1,0.17,389.94,48993906.00,41732406.00
20181126,4,2,3,1.53,397.44,49743918.00,27726849.00
20181127,3,3,3,0.79,401.35,50134841.00,27791986.00
20181128,1,3,1,1.14,407.06,50706326.00,43196826.00
20181129,5,1,5,0.95,411.86,51185642.00,13104872.00
20181130,0,5,1,0.62,415.04,51504049.00,45866759.00
20181203,2,3,0,2.04,425.57,52556977.00,52556977.00
20181204,2,1,1,-0.34,423.80,52380172.00,44816052.00
20181205,4,2,3,2.50,436.88,53688016.00,29650708.00
20181206,2,4,3,0.06,437.18,53717800.00,38435660.00
20181207,2,3,2,-0.20,436.11,53610710.00,37839414.00
20181210,4,2,5,0.00,436.13,53612660.00,15869135.00
20181211,1,4,3,-0.70,432.35,53234880.00,31963980.00
20181212,3,3,3,1.78,441.85,54184782.00,30421282.00
20181213,3,3,3,0.85,446.44,54644375.00,30213335.00
20181214,3,3,3,0.95,451.63,55163224.00,30316171.00
20181217,1,3,2,-0.23,450.36,55036240.00,49331135.00
20181218,4,4,2,2.06,461.72,56172139.00,39740176.00
20181219,2,2,2,-0.76,457.44,55744265.00,39507415.00
20181220,4,2,4,1.92,468.15,56814635.00,22739245.00
20181221,2,3,4,-1.41,460.16,56016358.00,29386657.00
20181224,3,5,3,-0.54,457.13,55712988.00,38344648.00
20181226,3,1,5,-2.67,442.24,54224104.00,21309676.00
20181227,2,5,2,0.23,443.46,54346143.00,38323548.00
20181228,3,2,3,0.01,443.50,54349565.00,30209920.00
20190102,0,3,0,0.29,445.09,54508903.00,54508903.00
20190103,5,2,3,-1.20,438.55,53855181.00,29935538.00
20190104,3,4,3,1.35,445.82,54582417.00,36946127.00
20190107,2,3,2,-0.22,444.63,54462899.00,38509083.00
20190108,4,2,5,0.19,445.66,54566490.00,14807447.00
20190109,1,5,1,0.38,447.72,54771725.00,46389995.00
20190110,4,2,3,0.22,448.92,54891665.00,30788370.00
20190111,3,4,2,0.92,453.98,55398081.00,39123941.00
20190114,1,2,1,0.00,454.01,55400796.00,47142626.00
20190115,0,1,0,0.01,454.05,55405034.00,55405034.00
20190116,1,0,1,0.12,454.69,55469169.00,47178909.00
20190117,2,2,1,0.64,458.23,55822596.00,47473056.00
20190118,1,1,1,0.65,461.84,56184063.00,47734563.00
20190121,4,3,2,2.46,475.69,57568654.00,40628762.00
20190122,3,2,3,-0.43,473.18,57318494.00,31933284.00
20190123,1,3,1,0.75,477.47,57747035.00,49064935.00
20190124,3,2,3,1.20,484.38,58437786.00,40781986.00
20190125,2,3,2,0.34,486.35,58634962.00,41212512.00
20190128,2,2,2,-0.26,484.83,58483108.00,49941883.00
20190129,5,3,4,0.91,490.12,59012471.00,24373805.00
20190130,2,4,3,-0.53,487.01,58700633.00,38540898.00
20190131,3,3,3,-0.38,484.80,58480069.00,32640479.00
20190201,2,4,1,1.85,495.61,59561309.00,50581189.00
20190207,2,1,3,0.49,498.52,59851546.00,39855386.00
20190208,3,3,4,-0.27,496.88,59687598.00,26571348.00
20190211,0,4,0,-0.17,495.85,59585256.00,59585256.00
20190212,5,1,4,1.20,502.99,60298862.00,24794537.00
20190213,1,4,1,-0.41,500.49,60049024.00,51486328.00
20190214,4,1,4,0.48,503.34,60334436.00,24370253.00
20190215,2,3,3,-1.86,492.13,59212599.00,33402229.00
20190218,1,3,1,-0.53,488.99,58899406.00,50032462.00
20190219,5,2,4,0.99,494.84,59483706.00,24920246.00
20190220,2,4,2,0.48,497.69,59768732.00,41800447.00
20190221,4,2,4,1.07,504.09,60408936.00,32945116.00
20190222,1,4,2,-1.11,497.39,59739315.00,46553250.00
20190225,3,4,1,2.13,510.09,61009471.00,52075521.00
20190226,5,1,5,-0.48,507.17,60717230.00,15694900.00
20190227,0,5,0,-0.24,505.69,60568619.00,60568619.00
20190228,6,1,5,-3.29,485.73,58573166.00,14651921.00
20190304,0,5,0,-0.16,484.78,58478350.00,58478350.00
20190305,4,0,4,0.92,490.19,59019060.00,32365170.00
20190306,3,3,4,3.38,510.16,61016307.00,33936612.00
20190307,3,5,2,-0.59,506.59,60659302.00,43080472.00
20190308,2,2,2,1.43,515.29,61528519.00,42667594.00
20190311,3,3,2,0.90,520.84,62084328.00,43496948.00
20190312,3,2,3,1.63,530.97,63096870.00,34392010.00
20190313,3,5,1,2.14,544.46,64445915.00,54802715.00
20190314,4,1,4,0.60,548.31,64830987.00,26248357.00
20190315,2,3,3,-1.20,540.52,64051674.00,36132833.00
20190318,2,3,2,0.34,542.66,64266369.00,45111919.00
20190319,4,3,3,0.82,547.93,64792953.00,36236183.00
20190320,3,1,5,-0.18,546.77,64677258.00,17396288.00
20190321,1,4,2,-0.44,543.91,64390998.00,45715483.00
20190322,3,2,4,-0.68,539.55,63954966.00,30061766.00
20190325,3,4,3,-1.54,529.71,62971079.00,35199379.00
20190326,3,4,2,2.60,546.10,64610259.00,44889959.00
20190327,3,2,4,1.02,552.67,65266734.00,28282154.00
20190328,2,3,4,-1.85,540.62,64061911.00,29030071.00
20190329,3,4,4,1.10,547.69,64769403.00,29146703.00
20190401,1,4,2,0.63,551.80,65180478.00,50680968.00
20190402,5,2,6,-0.09,551.21,65121345.00,12818918.00
20190403,0,6,0,0.48,554.32,65432250.00,65432250.00
20190404,5,2,3,1.62,564.91,66490634.00,37586155.00
20190405,3,6,0,2.65,582.55,68254585.00,68254585.00
20190408,2,0,2,-0.37,580.04,68004185.00,48059555.00
20190409,2,2,2,-0.40,577.29,67729313.00,47855973.00
20190410,3,1,4,0.64,581.65,68165246.00,27643046.00
20190411,0,4,0,-0.46,578.49,67848625.00,67848625.00
20190412,4,1,3,1.90,591.35,69135320.00,38309740.00
20190415,1,3,1,1.07,598.73,69873282.00,59418882.00
20190416,5,1,5,0.83,604.50,70450258.00,17993838.00
20190417,0,4,1,-0.81,598.77,69877285.00,59977965.00
20190418,4,2,3,-0.90,592.51,69251029.00,37680894.00
20190419,3,5,1,1.71,604.36,70436174.00,60280028.00
20190422,1,1,1,0.41,607.24,70724390.00,59945765.00
20190423,4,3,2,2.48,624.80,72480468.00,51309588.00
20190424,4,2,5,-0.80,619.02,71901907.00,26111031.00
20190425,2,3,4,-1.48,608.41,70840704.00,29670287.00
20190426,2,4,2,0.25,610.18,71018384.00,49772304.00
20190429,4,2,4,-0.87,604.00,70400200.00,31358540.00
20190430,1,4,1,0.40,606.82,70682344.00,59881282.00
20190502,3,3,1,1.51,617.50,71750080.00,61432080.00
20190503,5,1,5,-1.22,608.76,70876342.00,18650897.00
20190507,1,6,0,1.89,622.19,72218781.00,72218781.00
20190508,4,0,4,1.74,634.73,73473196.00,29373626.00
20190509,2,5,1,3.02,656.90,75690097.00,64706347.00
20190510,4,5,0,2.26,674.01,77400585.00,77400585.00
20190513,5,1,4,-1.85,659.69,75969095.00,32280010.00
20190514,2,5,1,2.41,678.02,77802081.00,66535441.00
20190515,3,1,3,-0.26,676.01,77601037.00,43131497.00
20190516,2,4,1,0.41,679.15,77915381.00,66916631.00
20190517,5,3,3,2.77,700.72,80071631.00,44685579.00
20190520,2,3,2,0.35,703.51,80351420.00,57101830.00
20190521,4,4,2,0.96,711.20,81120289.00,57442401.00
20190522,3,3,2,0.56,715.74,81573507.00,58722787.00
20190523,4,3,3,2.35,734.93,83492897.00,47291107.00
20190524,2,2,4,-2.74,712.05,81205289.00,41084134.00
20190527,3,5,2,0.33,714.71,81470588.00,57500228.00
20190528,4,3,3,2.04,731.36,83136002.00,45930012.00
20190529,2,3,2,-1.56,718.35,81835294.00,58336340.00
20190530,4,2,4,-0.03,718.08,81808105.00,33537480.00
20190531,0,4,1,-0.01,718.00,81799587.00,73437987.00
20190603,2,2,1,0.49,721.97,82197328.00,70436878.00
20190604,3,4,0,2.90,745.78,84578144.00,84578144.00
20190605,4,0,4,-1.12,736.34,83634284.00,34639049.00
20190607,1,4,1,0.42,739.85,83985470.00,71202250.00
20190610,2,2,1,0.16,741.20,84120055.00,72345775.00
20190611,5,2,4,1.46,753.52,85351722.00,35559932.00
20190612,2,4,2,0.67,759.21,85921324.00,60459174.00
20190613,3,3,2,0.92,767.16,86715890.00,61207880.00
20190614,4,2,4,-0.24,765.11,86511004.00,35999402.00
20190617,2,4,2,0.14,766.31,86630837.00,61878887.00
20190618,4,2,5,0.06,766.85,86684631.00,29370031.00
20190619,1,5,1,0.70,772.93,87293422.00,73948687.00
20190620,3,2,2,1.63,787.19,88719146.00,62177166.00
20190621,3,2,3,0.77,794.04,89404259.00,50071809.00
20190624,2,3,2,0.45,798.09,89809174.00,62770974.00
20190625,3,3,2,2.12,817.12,91711500.00,63923605.00
20190626,3,3,2,0.30,819.90,91989670.00,65066604.00
20190627,3,3,2,0.10,820.82,92081852.00,65445467.00
20190628,3,3,2,-0.67,814.67,91467246.00,65456754.00
20190701,1,3,1,0.10,815.63,91563082.00,89609746.00
20190702,4,2,3,1.83,832.41,93240920.00,51673520.00
20190703,3,2,4,-0.27,829.92,92992016.00,37619831.00
20190704,1,4,1,0.25,832.25,93225371.00,79335031.00
20190705,5,1,5,-1.43,818.92,91891717.00,24008882.00
20190708,1,4,2,-1.92,801.24,90123608.00,64481028.00
20190709,4,2,4,-0.30,798.54,89853885.00,36259265.00
20190710,2,5,1,0.86,806.29,90628885.00,77126275.00
20190711,4,2,3,0.97,815.06,91506175.00,50817820.00
20190712,2,1,4,-1.82,798.42,89842102.00,37222432.00
20190715,0,4,1,-0.07,797.81,89781144.00,78143504.00
20190716,3,1,3,-0.05,797.35,89734818.00,49765023.00
20190717,3,4,2,1.01,806.38,90638350.00,64065110.00
20190718,3,2,3,0.70,812.69,91268807.00,50197817.00
20190719,2,3,2,-0.84,805.03,90503229.00,63930154.00
20190722,1,2,1,0.45,809.15,90914948.00,76991948.00
20190723,5,1,5,-1.00,800.05,90005324.00,36218454.00
20190724,2,5,3,-1.51,786.44,88644322.00,57501532.00
20190725,3,4,2,1.14,796.55,89654592.00,63098354.00
20190726,3,3,3,0.62,802.09,90209240.00,59591028.00
20190729,3,3,3,-1.52,788.36,88836048.00,49336288.00
20190730,3,5,1,2.28,808.60,90860155.00,77457494.00
20190731,4,0,5,-4.16,770.82,87081924.00,23904914.00
20190801,1,5,1,-0.83,763.60,86360232.00,73969832.00
20190802,5,3,3,1.98,780.71,88071336.00,49764016.00
20190805,3,3,3,0.03,780.94,88093645.00,49008235.00
20190806,3,6,0,0.87,788.63,88862864.00,88862864.00
20190807,6,5,1,4.16,825.58,92558388.00,79903638.00
20190808,4,2,3,1.38,838.36,93835547.00,52789022.00
20190809,1,4,0,0.78,845.70,94570247.00,94570247.00
20190812,4,0,4,0.43,849.78,94977572.00,38556017.00
20190813,0,4,0,0.45,854.08,95408289.00,95408289.00
20190814,5,0,5,-1.39,840.80,94080409.00,24586529.00
20190816,0,5,0,0.58,846.28,94628241.00,94628241.00
