,날짜,누적수익률_Opt,누적수익률_714157,누적수익률_714207,누적수익률_714243,누적수익률,최고누적,DD,MDD,HL,HLcount,cummax,underwater
219,20171124,123.38819321626711,112.51,149.98,97.21,2.233881932162671,2.233881932162671,0.0,-0.022434067497470345,1,2,2.233881932162671,False
220,20171127,124.04493907033698,113.53,150.38,97.55,2.24044939070337,2.24044939070337,0.0,-0.022434067497470345,1,3,2.24044939070337,False
221,20171128,123.43875112505694,114.02,148.24,97.42,2.2343875112505693,2.24044939070337,-0.0027056533738071264,-0.022434067497470345,-1,-1,2.24044939070337,True
222,20171129,124.40981318112568,115.86,148.71,97.42,2.244098131811257,2.244098131811257,0.0,-0.022434067497470345,1,1,2.244098131811257,False
223,20171130,124.06765546526296,115.07,148.71,97.42,2.2406765546526293,2.244098131811257,-0.0015247003284416527,-0.022434067497470345,-1,-1,2.244098131811257,True
224,20171201,124.50509760832796,116.08,148.71,97.42,2.2450509760832795,2.2450509760832795,0.0,-0.022434067497470345,1,1,2.2450509760832795,False
225,20171204,126.30250839418906,120.23,148.71,97.42,2.2630250839418906,2.2630250839418906,0.0,-0.022434067497470345,1,2,2.2630250839418906,False
226,20171205,127.29983019691097,122.58,148.66,97.41,2.2729983019691096,2.2729983019691096,0.0,-0.022434067497470345,1,3,2.2729983019691096,False
227,20171206,127.4602749882032,122.4,149.86,96.36,2.274602749882032,2.274602749882032,0.0,-0.022434067497470345,1,4,2.274602749882032,False
228,20171207,129.00402927792328,126.1,149.5,96.74,2.2900402927792327,2.2900402927792327,0.0,-0.022434067497470345,1,5,2.2900402927792327,False
229,20171208,128.27207163259672,124.41,149.5,96.74,2.2827207163259673,2.2900402927792327,-0.003196265356703476,-0.022434067497470345,-1,-1,2.2900402927792327,True
230,20171211,130.19075350762435,128.84,149.5,96.74,2.3019075350762437,2.3019075350762437,0.0,-0.022434067497470345,1,1,2.3019075350762437,False
231,20171212,132.54595446800528,132.93,150.8,97.26,2.3254595446800526,2.3254595446800526,0.0,-0.022434067497470345,1,2,2.3254595446800526,False
232,20171213,131.80095116565843,133.86,147.93,96.83,2.3180095116565846,2.3254595446800526,-0.003203682059535806,-0.022434067497470345,-1,-1,2.3254595446800526,True
233,20171214,134.39046108166897,139.11,148.57,97.23,2.34390461081669,2.34390461081669,0.0,-0.022434067497470345,1,1,2.34390461081669,False
234,20171215,138.3208189842216,143.35,152.34,100.78,2.383208189842216,2.383208189842216,0.0,-0.022434067497470345,1,2,2.383208189842216,False
235,20171218,138.37044348431291,143.33,152.28,101.19,2.3837044348431293,2.3837044348431293,0.0,-0.022434067497470345,1,3,2.3837044348431293,False
236,20171219,131.091221445779,139.34,141.4,93.45,2.3109122144577903,2.3837044348431293,-0.030537435481228004,-0.030537435481228004,-1,-1,2.3837044348431293,True
237,20171220,134.50336487485734,141.74,148.0,93.08,2.3450336487485735,2.3837044348431293,-0.016222978624906848,-0.030537435481228004,-1,-2,2.3837044348431293,True
238,20171221,137.63484105793168,145.77,149.96,96.44,2.376348410579317,2.3837044348431293,-0.0030859632412004734,-0.030537435481228004,-1,-3,2.3837044348431293,True
239,20171222,134.87643922357776,139.6,149.77,96.36,2.3487643922357777,2.3837044348431293,-0.014657875404611942,-0.030537435481228004,-1,-4,2.3837044348431293,True
240,20171226,135.9635479157492,142.11,149.77,96.36,2.359635479157492,2.3837044348431293,-0.01009729030739559,-0.030537435481228004,-1,-5,2.3837044348431293,True
241,20171227,137.7393031499734,146.21,149.77,96.36,2.377393031499734,2.3837044348431293,-0.002647728993217524,-0.030537435481228004,-1,-6,2.3837044348431293,True
242,20171228,138.13760645785757,147.36,149.4,96.55,2.3813760645785758,2.3837044348431293,-0.0009767864801186743,-0.030537435481228004,-1,-7,2.3837044348431293,True
243,20180102,141.95321361981658,151.52,154.21,97.73,2.419532136198166,2.419532136198166,0.0,-0.030537435481228004,1,1,2.419532136198166,False
244,20180103,144.70208608634874,152.95,158.5,100.48,2.4470208608634874,2.4470208608634874,0.0,-0.030537435481228004,1,2,2.4470208608634874,False
245,20180104,147.7145979819948,155.35,162.85,102.32,2.477145979819948,2.477145979819948,0.0,-0.030537435481228004,1,3,2.477145979819948,False
246,20180105,152.57647625181173,160.17,168.7,105.41,2.525764762518117,2.525764762518117,0.0,-0.030537435481228004,1,4,2.525764762518117,False
247,20180108,158.29521013896928,162.66,178.68,110.21,2.582952101389693,2.582952101389693,0.0,-0.030537435481228004,1,5,2.582952101389693,False
248,20180109,156.7144633817835,163.1,176.56,105.19,2.567144633817835,2.582952101389693,-0.006119922844621484,-0.030537435481228004,-1,-1,2.582952101389693,True
249,20180110,157.2528838375704,162.51,178.74,105.12,2.572528838375704,2.582952101389693,-0.00403540700905014,-0.030537435481228004,-1,-2,2.582952101389693,True
250,20180111,155.21972414065732,162.86,174.99,101.07,2.5521972414065734,2.582952101389693,-0.01190686422972087,-0.030537435481228004,-1,-3,2.582952101389693,True
251,20180112,155.7731598747552,163.24,174.46,104.05,2.5577315987475524,2.582952101389693,-0.009764216157384875,-0.030537435481228004,-1,-4,2.582952101389693,True
252,20180115,155.96046647876415,164.35,173.88,103.65,2.559604664787641,2.582952101389693,-0.009039051320189118,-0.030537435481228004,-1,-5,2.582952101389693,True
253,20180116,160.31187311037905,165.78,183.02,105.41,2.60311873110379,2.60311873110379,0.0,-0.030537435481228004,1,1,2.60311873110379,False
254,20180117,159.4810406364582,170.82,176.81,101.78,2.594810406364582,2.60311873110379,-0.003191681055472073,-0.030537435481228004,-1,-1,2.60311873110379,True
255,20180118,159.88283009878145,171.18,177.41,101.9,2.5988283009878144,2.60311873110379,-0.0016481884075093545,-0.030537435481228004,-1,-2,2.60311873110379,True
256,20180119,158.8019684036333,169.65,176.7,101.11,2.5880196840363334,2.60311873110379,-0.005800368184148974,-0.030537435481228004,-1,-3,2.60311873110379,True
257,20180122,160.4730586984294,173.06,177.24,101.08,2.604730586984294,2.604730586984294,0.0,-0.030537435481228004,1,1,2.604730586984294,False
258,20180123,161.74097567552909,176.15,177.05,101.08,2.6174097567552908,2.6174097567552908,0.0,-0.030537435481228004,1,2,2.6174097567552908,False
259,20180124,162.22172892186782,177.26,177.05,101.08,2.6222172892186784,2.6222172892186784,0.0,-0.030537435481228004,1,3,2.6222172892186784,False
260,20180125,163.24820206945597,179.63,177.05,101.08,2.6324820206945594,2.6324820206945594,0.0,-0.030537435481228004,1,4,2.6324820206945594,False
261,20180126,163.5004739399504,180.51,176.84,100.82,2.635004739399504,2.635004739399504,0.0,-0.030537435481228004,1,5,2.635004739399504,False
262,20180129,167.65330006076437,183.72,182.6,104.02,2.6765330006076438,2.6765330006076438,0.0,-0.030537435481228004,1,6,2.6765330006076438,False
263,20180130,166.40222598795637,182.79,181.89,101.04,2.6640222598795638,2.6765330006076438,-0.004674233691585261,-0.030537435481228004,-1,-1,2.6765330006076438,True
264,20180131,167.93764042403785,184.74,182.35,103.69,2.6793764042403785,2.6793764042403785,0.0,-0.030537435481228004,1,1,2.6793764042403785,False
265,20180201,168.31611638444423,185.69,182.42,103.39,2.683161163844442,2.683161163844442,0.0,-0.030537435481228004,1,2,2.683161163844442,False
266,20180202,170.26078492143614,190.18,182.42,103.39,2.7026078492143615,2.7026078492143615,0.0,-0.030537435481228004,1,3,2.7026078492143615,False
267,20180205,167.0730877204873,182.82,182.42,103.39,2.670730877204873,2.7026078492143615,-0.011794893594627487,-0.030537435481228004,-1,-1,2.7026078492143615,True
268,20180206,163.55189502433046,174.69,182.42,103.39,2.6355189502433047,2.7026078492143615,-0.024823763828910383,-0.030537435481228004,-1,-2,2.7026078492143615,True
269,20180207,164.75161258501367,177.46,182.42,103.39,2.647516125850137,2.7026078492143615,-0.020384653060280034,-0.030537435481228004,-1,-3,2.7026078492143615,True
270,20180208,165.64815242278053,179.53,182.42,103.39,2.6564815242278055,2.7026078492143615,-0.017067339236791157,-0.030537435481228004,-1,-4,2.7026078492143615,True
271,20180209,166.9821344036124,182.61,182.42,103.39,2.669821344036124,2.7026078492143615,-0.012131432678169962,-0.030537435481228004,-1,-5,2.7026078492143615,True
272,20180212,168.84884295471153,186.92,182.42,103.39,2.688488429547115,2.7026078492143615,-0.005224368630229015,-0.030537435481228004,-1,-6,2.7026078492143615,True
273,20180213,161.17535861814662,177.51,175.37,98.37,2.6117535861814662,2.7026078492143615,-0.03361725714639152,-0.03361725714639152,-1,-7,2.7026078492143615,True
274,20180214,163.44335397439704,180.4,176.56,101.3,2.6344335397439704,2.7026078492143615,-0.025225379808694437,-0.03361725714639152,-1,-8,2.7026078492143615,True
275,20180219,165.1911584626174,182.42,177.31,104.33,2.6519115846261743,2.7026078492143615,-0.018758276234165594,-0.03361725714639152,-1,-9,2.7026078492143615,True
276,20180220,164.1040681615993,181.44,175.23,104.88,2.641040681615993,2.7026078492143615,-0.022780651516373762,-0.03361725714639152,-1,-10,2.7026078492143615,True
277,20180221,164.82844219289697,179.95,178.1,106.44,2.6482844219289694,2.7026078492143615,-0.020100373534097327,-0.03361725714639152,-1,-11,2.7026078492143615,True
278,20180222,168.8065787435858,182.97,182.1,112.49,2.688065787435858,2.7026078492143615,-0.005380751699781805,-0.03361725714639152,-1,-12,2.7026078492143615,True
279,20180223,168.74070890175705,181.15,184.76,111.15,2.6874070890175705,2.7026078492143615,-0.005624478668338706,-0.03361725714639152,-1,-13,2.7026078492143615,True
280,20180226,170.4024022728346,184.28,184.95,112.35,2.704024022728346,2.704024022728346,0.0,-0.03361725714639152,1,1,2.704024022728346,False
281,20180227,169.77811324890513,183.48,184.02,112.69,2.6977811324890513,2.704024022728346,-0.0023087406719839443,-0.03361725714639152,-1,-1,2.704024022728346,True
282,20180228,172.43205186965284,187.6,187.04,111.42,2.7243205186965285,2.7243205186965285,0.0,-0.03361725714639152,1,1,2.7243205186965285,False
283,20180302,172.51810881935955,189.51,185.93,109.74,2.7251810881935956,2.7251810881935956,0.0,-0.03361725714639152,1,2,2.7251810881935956,False
284,20180305,174.1575527415011,189.84,189.72,110.21,2.741575527415011,2.741575527415011,0.0,-0.03361725714639152,1,3,2.741575527415011,False
285,20180306,174.98463938065652,190.26,190.82,111.42,2.749846393806565,2.749846393806565,0.0,-0.03361725714639152,1,4,2.749846393806565,False
286,20180307,176.74232748078097,194.3,191.17,110.8,2.76742327480781,2.76742327480781,0.0,-0.03361725714639152,1,5,2.76742327480781,False
287,20180308,179.55219066803872,197.01,195.04,111.83,2.795521906680387,2.795521906680387,0.0,-0.03361725714639152,1,6,2.795521906680387,False
288,20180309,187.31962258532246,204.58,202.21,121.16,2.8731962258532247,2.8731962258532247,0.0,-0.03361725714639152,1,7,2.8731962258532247,False
289,20180312,188.152992500395,208.2,200.27,121.08,2.88152992500395,2.88152992500395,0.0,-0.03361725714639152,1,8,2.88152992500395,False
290,20180313,190.947750135265,214.47,201.39,119.37,2.90947750135265,2.90947750135265,0.0,-0.03361725714639152,1,9,2.90947750135265,False
291,20180314,188.87656520194736,210.89,200.43,118.53,2.8887656520194733,2.90947750135265,-0.007118752189541722,-0.03361725714639152,-1,-1,2.90947750135265,True
292,20180315,187.1486439952733,207.86,199.25,118.64,2.871486439952733,2.90947750135265,-0.013057692105285068,-0.03361725714639152,-1,-2,2.90947750135265,True
293,20180316,188.11725919398117,208.26,201.19,119.03,2.8811725919398117,2.90947750135265,-0.009728519777066125,-0.03361725714639152,-1,-3,2.90947750135265,True
294,20180319,189.83195682859844,207.57,204.25,123.51,2.8983195682859844,2.90947750135265,-0.0038350298503694313,-0.03361725714639152,-1,-4,2.90947750135265,True
295,20180320,194.56145990416496,210.31,211.13,128.57,2.9456145990416496,2.9456145990416496,0.0,-0.03361725714639152,1,1,2.9456145990416496,False
296,20180321,194.52703409101707,212.16,209.06,128.22,2.945270340910171,2.9456145990416496,-0.00011687140999050438,-0.03361725714639152,-1,-1,2.9456145990416496,True
297,20180322,192.29079281367513,206.06,210.33,127.89,2.922907928136751,2.9456145990416496,-0.007708636055879903,-0.03361725714639152,-1,-2,2.9456145990416496,True
298,20180323,185.14240853590206,199.08,201.21,124.09,2.851424085359021,2.9456145990416496,-0.031976523240098476,-0.03361725714639152,-1,-3,2.9456145990416496,True
299,20180326,187.436010749868,204.66,200.92,124.01,2.87436010749868,2.9456145990416496,-0.024190025255222514,-0.03361725714639152,-1,-4,2.9456145990416496,True
300,20180327,187.9297573271889,205.8,200.92,124.01,2.879297573271889,2.9456145990416496,-0.022513816230859574,-0.03361725714639152,-1,-5,2.9456145990416496,True
301,20180328,188.9432371437949,208.14,200.92,124.01,2.889432371437949,2.9456145990416496,-0.019073176654535673,-0.03361725714639152,-1,-6,2.9456145990416496,True
302,20180329,187.98943734495685,210.17,197.69,120.77,2.8798943734495683,2.9456145990416496,-0.022311209896047957,-0.03361725714639152,-1,-7,2.9456145990416496,True
303,20180330,189.0255297936191,210.23,200.57,120.48,2.890255297936191,2.9456145990416496,-0.018793803209513404,-0.03361725714639152,-1,-8,2.9456145990416496,True
304,20180402,189.74109679840092,211.59,200.62,121.03,2.897410967984009,2.9456145990416496,-0.016364541061591464,-0.03361725714639152,-1,-9,2.9456145990416496,True
305,20180403,194.78031978285375,213.95,208.16,127.26,2.9478031978285375,2.9478031978285375,0.0,-0.03361725714639152,1,1,2.9478031978285375,False
306,20180404,200.1582543842257,220.34,214.14,129.27,3.001582543842257,3.001582543842257,0.0,-0.03361725714639152,1,2,3.001582543842257,False
307,20180405,196.6229530795008,214.94,211.87,127.46,2.966229530795008,3.001582543842257,-0.011778124549589819,-0.03361725714639152,-1,-1,3.001582543842257,True
308,20180406,196.29765955147417,212.6,213.42,128.04,2.962976595514742,3.001582543842257,-0.012861864620953067,-0.03361725714639152,-1,-2,3.001582543842257,True
309,20180409,202.4727699646452,218.13,221.2,132.61,3.0247276996464523,3.0247276996464523,0.0,-0.03361725714639152,1,1,3.0247276996464523,False
310,20180410,206.3700339006855,227.19,221.43,132.04,3.0637003390068553,3.0637003390068553,0.0,-0.03361725714639152,1,2,3.0637003390068553,False
311,20180411,206.02556154547975,226.83,220.99,131.91,3.0602556154547975,3.0637003390068553,-0.0011243669977117898,-0.03361725714639152,-1,-1,3.0637003390068553,True
312,20180412,204.50795073952244,225.06,219.88,130.18,3.0450795073952244,3.0637003390068553,-0.006077889333546027,-0.03361725714639152,-1,-2,3.0637003390068553,True
313,20180413,207.54958774788432,227.76,223.73,132.45,3.075495877478843,3.075495877478843,0.0,-0.03361725714639152,1,1,3.075495877478843,False
314,20180416,211.7212285702306,230.73,230.68,134.03,3.117212285702306,3.117212285702306,0.0,-0.03361725714639152,1,2,3.117212285702306,False
315,20180417,216.0509537189093,232.8,237.19,139.23,3.160509537189093,3.160509537189093,0.0,-0.03361725714639152,1,3,3.160509537189093,False
316,20180418,215.95862608999187,234.29,236.01,137.7,3.1595862608999186,3.160509537189093,-0.00029212893627128533,-0.03361725714639152,-1,-1,3.160509537189093,True
317,20180419,214.57398760879963,234.63,233.28,135.05,3.145739876087996,3.160509537189093,-0.004673189853504622,-0.03361725714639152,-1,-2,3.160509537189093,True
318,20180420,216.19455459489004,237.44,234.12,135.52,3.1619455459489005,3.1619455459489005,0.0,-0.03361725714639152,1,1,3.1619455459489005,False
319,20180423,220.07641065956926,240.61,239.1,138.9,3.2007641065956927,3.2007641065956927,0.0,-0.03361725714639152,1,2,3.2007641065956927,False
320,20180424,222.474895785099,243.81,241.43,139.66,3.22474895785099,3.22474895785099,0.0,-0.03361725714639152,1,3,3.22474895785099,False
321,20180425,224.26667210572614,247.87,241.52,139.66,3.2426667210572613,3.2426667210572613,0.0,-0.03361725714639152,1,4,3.2426667210572613,False
322,20180426,222.21805692087722,243.14,241.52,139.66,3.2221805692087724,3.2426667210572613,-0.0063176865249381375,-0.03361725714639152,-1,-1,3.2426667210572613,True
323,20180427,225.1883316477948,243.03,247.1,144.5,3.251883316477948,3.251883316477948,0.0,-0.03361725714639152,1,1,3.251883316477948,False
324,20180430,230.41400699003944,246.06,255.33,148.9,3.304140069900394,3.304140069900394,0.0,-0.03361725714639152,1,2,3.304140069900394,False
325,20180502,226.63725253855796,240.87,251.76,147.85,3.2663725253855795,3.304140069900394,-0.011430370297816461,-0.03361725714639152,-1,-1,3.304140069900394,True
326,20180503,220.6365714482758,235.09,245.66,141.55,3.2063657144827578,3.304140069900394,-0.029591468082218464,-0.03361725714639152,-1,-2,3.304140069900394,True
327,20180504,226.77043634550387,243.19,250.07,146.6,3.2677043634550387,3.304140069900394,-0.011027288696769388,-0.03361725714639152,-1,-3,3.304140069900394,True
328,20180508,225.6671380153838,243.7,246.39,146.8,3.256671380153838,3.304140069900394,-0.014366427797350312,-0.03361725714639152,-1,-4,3.304140069900394,True
329,20180509,223.8402951241493,242.41,244.25,144.38,3.238402951241493,3.304140069900394,-0.019895378908946548,-0.03361725714639152,-1,-5,3.304140069900394,True
330,20180510,226.27382293553728,246.79,245.38,144.98,3.2627382293553726,3.304140069900394,-0.012530292199830928,-0.03361725714639152,-1,-6,3.304140069900394,True
331,20180511,229.07650721684493,250.03,247.71,147.71,3.2907650721684494,3.304140069900394,-0.004047951191230248,-0.03361725714639152,-1,-7,3.304140069900394,True
332,20180514,229.9483515421122,249.63,250.43,147.9,3.2994835154211217,3.304140069900394,-0.0014093090428254351,-0.03361725714639152,-1,-8,3.304140069900394,True
333,20180515,233.95948330515446,254.44,253.81,151.34,3.3395948330515446,3.3395948330515446,0.0,-0.03361725714639152,1,1,3.3395948330515446,False
334,20180516,222.6388055968171,242.19,242.07,142.86,3.226388055968171,3.3395948330515446,-0.033898356759622605,-0.033898356759622605,-1,-1,3.3395948330515446,True
335,20180517,225.7627423866335,246.63,245.2,143.07,3.257627423866335,3.3395948330515446,-0.02454411785944466,-0.033898356759622605,-1,-2,3.3395948330515446,True
336,20180518,230.42063211170003,249.03,252.74,147.27,3.3042063211170003,3.3395948330515446,-0.010596648307246381,-0.033898356759622605,-1,-3,3.3395948330515446,True
337,20180521,228.2131966472925,246.65,251.43,143.75,3.282131966472925,3.3395948330515446,-0.017206538353071177,-0.033898356759622605,-1,-4,3.3395948330515446,True
338,20180523,227.73350875114457,244.76,251.38,145.57,3.2773350875114455,3.3395948330515446,-0.018642903900773278,-0.033898356759622605,-1,-5,3.3395948330515446,True
339,20180524,230.47419290785967,254.9,248.71,142.2,3.3047419290785967,3.3395948330515446,-0.01043626718666979,-0.033898356759622605,-1,-6,3.3395948330515446,True
340,20180525,229.23124756148238,262.45,233.45,148.01,3.292312475614824,3.3395948330515446,-0.014158111926864114,-0.033898356759622605,-1,-7,3.3395948330515446,True
341,20180528,231.80511805318628,264.69,237.63,148.29,3.318051180531863,3.3395948330515446,-0.006450977916981682,-0.033898356759622605,-1,-8,3.3395948330515446,True
342,20180529,227.57027888071568,258.72,232.14,150.25,3.275702788807157,3.3395948330515446,-0.01913167537931737,-0.033898356759622605,-1,-9,3.3395948330515446,True
343,20180530,227.9921955750678,258.63,232.52,151.88,3.279921955750678,3.3395948330515446,-0.01786829848647853,-0.033898356759622605,-1,-10,3.3395948330515446,True
344,20180531,225.5790785322644,257.61,228.27,149.86,3.255790785322644,3.3395948330515446,-0.025094076353066153,-0.033898356759622605,-1,-11,3.3395948330515446,True
345,20180601,223.9973287846121,256.0,227.42,146.96,3.239973287846121,3.3395948330515446,-0.029830428595553515,-0.033898356759622605,-1,-12,3.3395948330515446,True
346,20180604,225.00463846971485,256.37,229.42,147.5,3.2500463846971486,3.3395948330515446,-0.026814165439515758,-0.033898356759622605,-1,-13,3.3395948330515446,True
347,20180605,223.42974512014325,250.67,230.73,149.58,3.2342974512014324,3.3395948330515446,-0.031529987053518393,-0.033898356759622605,-1,-14,3.3395948330515446,True
348,20180607,228.28184588832715,260.96,229.73,153.48,3.2828184588832716,3.3395948330515446,-0.017000976767110876,-0.033898356759622605,-1,-15,3.3395948330515446,True
349,20180608,224.1903560071134,252.65,227.41,155.35,3.241903560071134,3.3395948330515446,-0.02925243266445754,-0.033898356759622605,-1,-16,3.3395948330515446,True
350,20180611,223.73335442576618,251.8,227.52,154.69,3.2373335442576616,3.3395948330515446,-0.030620866873375174,-0.033898356759622605,-1,-17,3.3395948330515446,True
351,20180612,221.65677146785967,247.61,228.52,151.47,3.2165677146785967,3.3395948330515446,-0.03683893541676497,-0.03683893541676497,-1,-18,3.3395948330515446,True
352,20180614,220.09950924720997,247.04,225.72,150.08,3.2009950924720996,3.3395948330515446,-0.041501962815291504,-0.041501962815291504,-1,-19,3.3395948330515446,True
353,20180615,225.06331898064295,254.79,229.39,151.34,3.2506331898064293,3.3395948330515446,-0.026638453971922993,-0.041501962815291504,-1,-20,3.3395948330515446,True
354,20180618,228.5266661497822,260.62,231.79,151.59,3.285266661497822,3.3395948330515446,-0.016267893043803938,-0.041501962815291504,-1,-21,3.3395948330515446,True
355,20180619,222.78071718285486,250.94,229.41,148.17,3.2278071718285486,3.3395948330515446,-0.03347342022350963,-0.041501962815291504,-1,-22,3.3395948330515446,True
356,20180620,230.59017113707895,269.12,229.22,148.2,3.3059017113707894,3.3395948330515446,-0.010088984851485128,-0.041501962815291504,-1,-23,3.3395948330515446,True
357,20180621,229.55070465850866,266.72,229.22,148.2,3.2955070465850866,3.3395948330515446,-0.01320153751291231,-0.041501962815291504,-1,-24,3.3395948330515446,True
358,20180622,226.68793441085663,262.52,227.32,146.47,3.2668793441085664,3.3395948330515446,-0.021773745791951238,-0.041501962815291504,-1,-25,3.3395948330515446,True
359,20180625,234.40177510942726,273.06,233.37,151.09,3.3440177510942726,3.3440177510942726,0.0,-0.041501962815291504,1,1,3.3440177510942726,False
360,20180626,235.1091624034073,272.32,235.01,153.23,3.351091624034073,3.351091624034073,0.0,-0.041501962815291504,1,2,3.351091624034073,False
361,20180627,241.98664018369055,279.06,242.72,158.84,3.4198664018369054,3.4198664018369054,0.0,-0.041501962815291504,1,3,3.4198664018369054,False
362,20180628,240.29714312865647,276.88,239.59,160.95,3.4029714312865647,3.4198664018369054,-0.004940242853131882,-0.041501962815291504,-1,-1,3.4198664018369054,True
363,20180629,237.46427188112597,272.9,238.51,157.34,3.3746427188112595,3.4198664018369054,-0.013223815702670394,-0.041501962815291504,-1,-2,3.4198664018369054,True
364,20180702,242.55918762194744,283.27,237.51,162.3,3.4255918762194746,3.4255918762194746,0.0,-0.041501962815291504,1,1,3.4255918762194746,False
365,20180703,240.58801784995998,281.31,236.14,159.17,3.4058801784996,3.4255918762194746,-0.005754245815654202,-0.041501962815291504,-1,-1,3.4255918762194746,True
366,20180704,242.7323982279537,290.46,232.35,157.06,3.427323982279537,3.427323982279537,0.0,-0.041501962815291504,1,1,3.427323982279537,False
367,20180705,242.75726969049003,288.37,235.12,156.57,3.4275726969049005,3.4275726969049005,0.0,-0.041501962815291504,1,2,3.4275726969049005,False
368,20180706,237.66492297491146,281.54,231.04,153.4,3.3766492297491144,3.4275726969049005,-0.01485700571771098,-0.041501962815291504,-1,-1,3.4275726969049005,True
369,20180709,240.4230459683141,285.31,232.98,155.47,3.404230459683141,3.4275726969049005,-0.006810136293487701,-0.041501962815291504,-1,-2,3.4275726969049005,True
370,20180710,242.13600755002614,290.64,231.59,155.06,3.4213600755002616,3.4275726969049005,-0.0018125425640859172,-0.041501962815291504,-1,-3,3.4275726969049005,True
371,20180711,240.48963465895918,287.28,231.53,154.2,3.4048963465895916,3.4275726969049005,-0.00661586268783898,-0.041501962815291504,-1,-4,3.4275726969049005,True
372,20180712,241.64801364649986,288.25,233.83,153.62,3.416480136464999,3.4275726969049005,-0.0032362728440211708,-0.041501962815291504,-1,-5,3.4275726969049005,True
373,20180713,244.1500333742235,290.63,236.11,156.81,3.441500333742235,3.441500333742235,0.0,-0.041501962815291504,1,1,3.441500333742235,False
374,20180716,243.26715655993522,284.4,239.69,159.3,3.4326715655993523,3.441500333742235,-0.002565383491705986,-0.041501962815291504,-1,-1,3.441500333742235,True
375,20180717,242.2745987030002,283.98,238.26,157.87,3.422745987030002,3.441500333742235,-0.005449468224180021,-0.041501962815291504,-1,-2,3.441500333742235,True
376,20180718,243.6483445369638,285.82,240.49,156.6,3.436483445369638,3.441500333742235,-0.001457761989272277,-0.041501962815291504,-1,-3,3.441500333742235,True
377,20180719,246.78649450926662,287.14,246.59,158.16,3.467864945092666,3.467864945092666,0.0,-0.041501962815291504,1,1,3.467864945092666,False
378,20180720,245.92155009687644,285.77,245.91,158.06,3.4592155009687646,3.467864945092666,-0.0024941698309621785,-0.041501962815291504,-1,-1,3.467864945092666,True
379,20180723,249.73292718496748,294.57,245.91,158.06,3.497329271849675,3.497329271849675,0.0,-0.041501962815291504,1,1,3.497329271849675,False
380,20180724,247.78825864797557,290.08,245.91,158.06,3.4778825864797556,3.497329271849675,-0.005560438797240885,-0.041501962815291504,-1,-1,3.497329271849675,True
381,20180725,249.68528497136634,294.46,245.91,158.06,3.4968528497136635,3.497329271849675,-0.00013622455850703652,-0.041501962815291504,-1,-2,3.497329271849675,True
382,20180726,252.03274676880426,299.88,245.91,158.06,3.5203274676880425,3.5203274676880425,0.0,-0.041501962815291504,1,1,3.5203274676880425,False
383,20180727,253.2911268917684,299.31,248.69,160.48,3.532911268917684,3.532911268917684,0.0,-0.041501962815291504,1,2,3.532911268917684,False
384,20180730,254.13846819754332,299.24,249.58,163.27,3.5413846819754333,3.5413846819754333,0.0,-0.041501962815291504,1,3,3.5413846819754333,False
385,20180731,256.3929099153787,301.31,252.01,165.6,3.5639290991537873,3.5639290991537873,0.0,-0.041501962815291504,1,4,3.5639290991537873,False
386,20180801,261.0021690127446,309.87,252.52,169.23,3.610021690127446,3.610021690127446,0.0,-0.041501962815291504,1,5,3.610021690127446,False
387,20180802,258.7737815051484,307.8,249.89,167.41,3.5877378150514843,3.610021690127446,-0.006172781492394641,-0.041501962815291504,-1,-1,3.610021690127446,True
388,20180803,259.56396596138165,307.31,252.41,167.76,3.5956396596138167,3.610021690127446,-0.003983918033778178,-0.041501962815291504,-1,-2,3.610021690127446,True
389,20180806,259.99666035373156,309.02,251.51,167.89,3.5999666035373155,3.610021690127446,-0.0027853258105425827,-0.041501962815291504,-1,-3,3.610021690127446,True
390,20180807,266.07160755683105,313.11,259.68,174.39,3.6607160755683106,3.6607160755683106,0.0,-0.041501962815291504,1,1,3.6607160755683106,False
391,20180808,269.13263842167663,314.41,265.15,176.79,3.6913263842167665,3.6913263842167665,0.0,-0.041501962815291504,1,2,3.6913263842167665,False
392,20180809,270.44982867577426,311.64,269.77,180.89,3.7044982867577425,3.7044982867577425,0.0,-0.041501962815291504,1,3,3.7044982867577425,False
393,20180810,274.43289008616216,309.92,277.75,189.91,3.7443289008616216,3.7443289008616216,0.0,-0.041501962815291504,1,4,3.7443289008616216,False
394,20180813,267.0278351036468,301.11,270.58,185.16,3.670278351036468,3.7443289008616216,-0.01977672148622245,-0.041501962815291504,-1,-1,3.7443289008616216,True
395,20180814,268.1280179315103,301.21,273.3,185.41,3.6812801793151033,3.7443289008616216,-0.016838457094944248,-0.041501962815291504,-1,-2,3.7443289008616216,True
396,20180816,275.1509594189338,312.78,278.73,185.41,3.7515095941893377,3.7515095941893377,0.0,-0.041501962815291504,1,1,3.7515095941893377,False
397,20180817,276.281379214379,315.39,278.73,185.41,3.76281379214379,3.76281379214379,0.0,-0.041501962815291504,1,2,3.76281379214379,False
398,20180820,273.2783297475685,307.22,279.73,186.25,3.732783297475685,3.76281379214379,-0.007980861219017643,-0.041501962815291504,-1,-1,3.76281379214379,True
399,20180821,279.87469958445786,316.52,284.77,189.82,3.7987469958445788,3.7987469958445788,0.0,-0.041501962815291504,1,1,3.7987469958445788,False
